Date,Campaign,Ad Group,Clicks,Impressions,Transactions,Sessions,Cost,Revenue
"Jul 23, 2022",PT(S) - 202201 - Maternity,Leggings,8,68,0,8,2.19,0
"Jul 23, 2022",PT(S) - 20190320 - Tops & Bottoms - Female,Sweat Pants,1,15,0,2,0.34,0
"Jul 23, 2022",PT(S) - [New Structure] Campaign 1: Branded,Main,0,0,0,7,0,0
"Jul 23, 2022",PT(S) - 20190401 - Outerwear - Female,Parkas,2,40,0,3,1.22,0
"Jul 23, 2022",PT(S) - [New Structure] Campaign 3: Seasonal,Father's Day,0,0,0,1,0,0
"Jul 23, 2022",PT(S) - [New Structure] Campaign 1: Branded,Product name - Lifewear,0,0,0,1,0,0
"Jul 23, 2022",PT(S) - 20210102 - Airism - Male,Airism Tops,0,4,0,0,0,0
"Jul 23, 2022",PT(S) - 202201 - Linen,Dress,4,18,0,4,4.02,0
"Jul 23, 2022",PT(S) - 202104 - Women Loungewear,Women Lounge Wear,22,334,0,25,15.97,0
"Jul 23, 2022",PT(S) - 202201 - Maternity,Dress,21,158,0,15,22.15,0
"Jul 23, 2022",PT(S) - 20190320 - Tops & Bottoms - Male (Hoodie/ Sweat Pants),Sweat Pants,6,37,0,13,3.64,0
"Jul 23, 2022",PT(S) - 202104 - Women Work wear,Accessories,25,271,0,26,24.81,0
"Jul 23, 2022",PT(S) - 20210803 - Heattech,Heat Tech,28,167,1,34,39.188685,169.6
"Jul 23, 2022",PT(S) - 202201 - Rayon,Blouse/Tunic,2,26,0,2,0.88,0
"Jul 23, 2022",PT(S) - 20210803 - Women Innerwear & Underwear,Underwear,4,105,0,6,7.6,0
"Jul 23, 2022",PT(S) - 20220706 - Men Jeans,Men,88,2945,0,75,200.277463,0
"Jul 23, 2022",PT(S) - 202201 - Linen,Shirt & Blouse,8,163,0,10,6.02,0
"Jul 23, 2022",PT(S) - 20210803 - Women Innerwear & Underwear,Bratop,1,29,0,0,0.23,0
"Jul 23, 2022",PT(S) - 202104 - Men Workwear,Kando Pants - Men,2,11,0,0,1.57,0
"Jul 23, 2022",PT(S) - 202104 - Kids,Kids T shirt (girl),7,180,0,8,1.84,0
"Jul 23, 2022",PT(S) - 20210102 - Airism - Female,Airism General,15,75,0,23,10.21,0
"Jul 23, 2022",PT(S) - Uniqlo Graphic Tee (UT),Disney Dearest Friends,12,187,0,15,2.87,0
"Jul 23, 2022",PT(S) - 202201 - Maternity,PT(S) - 202201 - Maternity - dynamic ad group,0,1,0,0,0,0
"Jul 23, 2022",PT(S) - 202201 - Rayon,Pajamas,1,1,0,1,3.66,0
"Jul 23, 2022",PT(S) - 202201 - Linen,Pants & Shorts,7,48,0,9,5.5,0
"Jul 23, 2022",PT(S) - 202104 - Women Shoes,Women Shoes,13,154,0,4,18.94,0
"Jul 23, 2022",PT(S) - 202201 - Rayon,Dress,0,4,0,0,0,0
"Jul 23, 2022",PT(S) - 20220706 - Genderless Collection,Unisex,41,732,0,43,39.75,0
"Jul 23, 2022",PT(S) - 202104 - Men Workwear,Oxford shirt - Men,18,150,0,17,10.32,0
"Jul 23, 2022",PT(S) - 202104 - Kids,Kids Shorts & Pants,2,24,0,2,0.22,0
"Jul 23, 2022",PT(S) - 20220214 - UV Protection,Kids,7,28,0,7,3.48,0
"Jul 23, 2022",PT(S) - 20190320 - Tops & Bottoms - Male (Hoodie/ Sweat Pants),Hoodie,11,93,0,18,2.82,0
"Jul 23, 2022",PT(S) - 20190401 - Outerwear - Female,Coat,8,62,0,9,8.69,0
"Jul 23, 2022",PT(S) - 20210803 - Women Innerwear & Underwear,Women's Innerwear/femtech,5,84,0,5,16.34,0
"Jul 23, 2022",PT(S) - 20190308 - Branded Keywords,Branded (woman),0,2,0,0,0,0
"Jul 23, 2022",PT(S) - 20220318 - JWA Collection,Men,0,0,0,1,0,0
"Jul 23, 2022",PT(S) - 20190320 - Tops & Bottoms - Female,Skirt,1,30,0,1,0.06,0
"Jul 23, 2022",PT(S) - 20220404 - Color Campaign,Kids,1,11,0,1,1.76,0
"Jul 23, 2022",PT(S) - 20210102 - Airism - Female,Airism Innerwear & Underwear,2,37,0,4,1.77,0
"Jul 23, 2022",PT(S) - 20220510 - Hana Tajima,Women,0,0,0,1,0,0
"Jul 23, 2022",PT(S) - 20220404 - Color Campaign,Men,11,132,0,12,18.57,0
"Jul 23, 2022",PT(S) - Test Dynamic Search Ads - Recommended Categories,dynamic search,48,451,0,24,28.35,0
"Jul 23, 2022",PT(S) - 20190320 - Tops & Bottoms - Female,Hoodie,7,62,0,7,2.15,0
"Jul 23, 2022",PT(S) - 202104 - Women Work wear,Dress,3,55,0,3,0.26,0
"Jul 23, 2022",PT(S) - 20220610 - Fathers Day,Men,0,0,0,2,0,0
"Jul 23, 2022",PT(S) - 202104 - Women Work wear,Ankle & Cropped pants,2,22,0,2,0.2,0
"Jul 23, 2022",PT(S) - 20190308 - Branded Keywords,Branded (jacket),11,28,0,12,0.67,0
"Jul 23, 2022",PT(S) - Uniqlo Graphic Tee (UT),Spy x Family (run until 14 Sep),91,611,0,104,25.77,0
"Jul 23, 2022",PT(S) - 20220704 - Sustainability JOIN,The Power of Clothing,0,0,0,1,0,0
"Jul 23, 2022",PT(S) - 20190401 - Outerwear - Female,Cardigan,3,42,0,4,2.38,0
"Jul 23, 2022",PT(S) - Uniqlo Graphic Tee (UT),Peanuts,0,0,0,2,0,0
"Jul 23, 2022",PT(S) - 20190308 - Branded Keywords,Branded (men),3,22,0,4,1.11,0
"Jul 23, 2022",PT(S) - 202104 - Women Jeans [paused],Women Jeans,12,184,0,16,3.91,0
"Jul 23, 2022",PT(S) - 20200215 - SUW,Sportswear,30,594,0,32,23.01,0
"Jul 23, 2022",PT(S) - 202104 - Women Work wear,Women Long Pants,6,74,0,6,0.82,0
"Jul 23, 2022",PT(S) - 20210102 - Airism - Female,Airism Tops,0,5,0,0,0,0
"Jul 23, 2022",PT(S) - 202104 - Women Work wear,Leggings,3,20,0,3,1.94,0
"Jul 23, 2022",PT(S) - 20220214 - UV Protection,Men,23,236,0,22,10.8,0
"Jul 23, 2022",PT(S) - 202104 - Kids,Kids T shirt (boy),1,40,0,1,0.01,0
"Jul 23, 2022",PT(S) - Uniqlo Graphic Tee (UT),New York Weekend Trip (18/7),2,20,0,2,0.21,0
"Jul 23, 2022",PT(S) - 202108 - Men Underwear,Underwear,4,43,0,5,0.18,0
"Jul 23, 2022",PT(S) - Uniqlo Graphic Tee (UT),Peace For All,14,90,2,16,6.54,219.6
"Jul 23, 2022",PT(S) - 20190809 - Extra Size - Female,Extra Sizes,1,14,0,1,0.24,0
"Jul 23, 2022",PT(S) - 20220214 - UV Protection,Women,17,261,0,21,17.06,0
"Jul 23, 2022",PT(S) - Uniqlo Graphic Tee (UT),The Brands Guitar,2,18,0,2,4.15,0
"Jul 23, 2022",PT(S) - 202203 - Kids & Baby Collection,Kids,11,139,0,12,10.189795,0
"Jul 23, 2022",PT(S) - 202111 - Competitor Brands,Competitors,0,0,0,2,0,0
"Jul 23, 2022",PT(S) - 20220404 - Color Campaign,Women,22,289,0,26,37.85,0
"Jul 23, 2022",PT(S) - 20210102 - Airism - Male,Airism Underwear,4,19,0,1,1.76,0
"Jul 22, 2022",PT(S) - 20210102 - Airism - Female,Airism Tops,0,4,0,0,0,0
"Jul 22, 2022",PT(S) - 202201 - Linen,Pants & Shorts,3,62,0,3,3.08,0
"Jul 22, 2022",PT(S) - 20220527 - Marni 2022 Spring/Summer Collection,Men,0,0,0,1,0,0
"Jul 22, 2022",PT(S) - 202201 - Linen,Shirt & Blouse,8,139,0,12,6.84,0
"Jul 22, 2022",PT(S) - [New Structure] Campaign 1: Branded,Collaboration,0,0,0,1,0,0
"Jul 22, 2022",PT(S) - 202104 - Women Work wear,Leggings,3,21,0,3,2.14,0
"Jul 22, 2022",PT(S) - 20190401 - Outerwear - Female,Jacket,17,135,0,20,4.06,0
"Jul 22, 2022",PT(S) - 202104 - Kids,Kids T shirt (girl),8,170,0,9,5.11,0
"Jul 22, 2022",PT(S) - 202104 - Women Work wear,Shirt & Blouses,2,22,0,3,1.91,0
"Jul 22, 2022",PT(S) - 202104 - Women Loungewear,Women Lounge Wear,28,314,0,37,25.83,0
"Jul 22, 2022",PT(S) - 20210102 - Airism - Female,Airism General,23,129,0,29,35.07,0
"Jul 22, 2022",PT(S) - 20190320 - Tops & Bottoms - Male (Hoodie/ Sweat Pants),Hoodie,20,162,0,24,13.44,0
"Jul 22, 2022",PT(S) - 20190308 - Branded Keywords,Branded (General),487,1881,6,576,163.21,1113.6
"Jul 22, 2022",PT(S) - 20210102 - Airism - Male,Airism Bedding,5,11,0,1,2.91,0
"Jul 22, 2022",PT(S) - 20190401 - Outerwear - Female,Coat,7,54,0,6,7.78,0
"Jul 22, 2022",PT(S) - 202201 - Rayon,Dress,2,8,0,2,3.03,0
"Jul 22, 2022",PT(S) - 202203 - Kids & Baby Collection,Kids,9,89,0,11,4.73,0
"Jul 22, 2022",PT(S) - 202104 - Women Work wear,Women Long Pants,4,78,0,5,1,0
"Jul 22, 2022",PT(S) - 20220706 - Women Jeans,Women,96,5440,1,86,200.436044,264.6
"Jul 22, 2022",PT(S) - Uniqlo Graphic Tee (UT),Peace For All,7,43,0,16,2.23,0
"Jul 22, 2022",PT(S) - 20190401 - Outerwear - Female,Parkas,1,20,0,1,0.01,0
"Jul 22, 2022",PT(S) - 20210102 - Airism - Female,Airism Bottoms,0,2,0,0,0,0
"Jul 22, 2022",PT(S) - 20220214 - UV Protection,Women,24,212,0,26,14.47,0
"Jul 22, 2022",PT(S) - 20220404 - Color Campaign,Men,10,149,0,8,9.37,0
"Jul 22, 2022",PT(S) - 202203 - Kids & Baby Collection,Baby,12,174,0,17,7,0
"Jul 22, 2022",PT(S) - 202201 - Maternity,PT(S) - 202201 - Maternity - dynamic ad group,1,4,0,0,0.86,0
"Jul 22, 2022",PT(S) - 202201 - Maternity,Innerwear,7,53,0,6,6.17,0
"Jul 22, 2022",PT(S) - 20210803 - Women Innerwear & Underwear,Bra,4,272,0,6,5.92,0
"Jul 22, 2022",PT(S) - 202111 - Competitor Brands,Competitors,0,0,0,1,0,0
"Jul 22, 2022",PT(S) - 20190320 - Tops & Bottoms - Female,Hoodie,14,40,0,16,0.94,0
"Jul 22, 2022",PT(S) - [New Structure] Campaign 3: Seasonal,Father's Day,0,0,0,2,0,0
"Jul 22, 2022",PT(S) - 20210803 - Heattech,Heat Tech,21,175,0,26,19.03,0
"Jul 22, 2022",PT(S) - 20220704 - Sustainability JOIN,The Power of Clothing,0,0,0,1,0,0
"Jul 22, 2022",PT(S) - 202104 - Women Jeans [paused],Women Jeans,10,131,0,11,2.99,0
"Jul 22, 2022",PT(S) - [New Structure] Campaign 2: General,Category Item - Women,0,0,0,1,0,0
"Jul 22, 2022",PT(S) - 20210102 - Airism - Female,Airism Bedding,1,9,0,0,2.3,0
"Jul 22, 2022",PT(S) - 20190320 - Tops & Bottoms - Female,Skirt,9,28,0,11,15.8,0
"Jul 22, 2022",PT(S) - [New Structure] Campaign 1: Branded,Product name - Heattech,0,0,0,1,0,0
"Jul 22, 2022",PT(S) - 20190401 - Outerwear - Male,Parkas,4,53,0,4,3.18,0
"Jul 22, 2022",PT(S) - 20220706 - Men Jeans,Men,68,3873,0,71,194.009984,0
"Jul 22, 2022",PT(S) - 202104 - Men Workwear,Work In Comfort,18,156,0,21,20.36,0
"Jul 22, 2022",PT(S) - 20200215 - SUW,Sportswear,25,497,0,25,17.66,0
"Jul 22, 2022",PT(S) - 20190320 - Tops & Bottoms - Female,Sweat Pants,1,12,0,2,0.2,0
"Jul 22, 2022",PT(S) - 20210102 - Airism - Male,Airism Underwear,1,6,0,0,2.87,0
"Jul 22, 2022",PT(S) - 202104 - Men Workwear,Oxford shirt - Men,23,119,0,26,11.49,0
"Jul 22, 2022",PT(S) - 202104 - Kids,Kids Dress,1,15,0,1,0.04,0
"Jul 22, 2022",PT(S) - Uniqlo Graphic Tee (UT),The Brands Guitar,2,17,0,2,1.46,0
"Jul 22, 2022",PT(S) - 202104 - Women Work wear,Ankle & Cropped pants,3,15,0,3,0.25,0
"Jul 22, 2022",PT(S) - 202201 - Rayon,Pajamas,0,1,0,0,0,0
"Jul 22, 2022",PT(S) - 20190809 - Extra Size - Female,Extra Sizes,1,9,0,1,1.03,0
"Jul 22, 2022",PT(S) - Uniqlo Graphic Tee (UT),Spy x Family (run until 14 Sep),100,541,0,100,36.631538,0
"Jul 22, 2022",PT(S) - 202104 - Men Workwear,Kando Pants - Men,0,13,0,0,0,0
"Jul 22, 2022",PT(S) - Uniqlo Graphic Tee (UT),Pokemon,1,43,0,1,0.05,0
"Jul 22, 2022",PT(S) - 20220404 - Color Campaign,Kids,1,8,0,1,1.44,0
"Jul 22, 2022",PT(S) - 20190308 - Branded Keywords,Branded (men),2,17,0,6,0.22,0
"Jul 22, 2022",PT(S) - 202201 - Rayon,Blouse/Tunic,1,15,0,1,1.24,0
"Jul 22, 2022",PT(S) - 20190809 - Extra Size - Female,Plus Sizes,0,0,0,1,0,0
"Jul 22, 2022",PT(S) - 202201 - Rayon,Shirt,1,8,0,1,0.01,0
"Jul 22, 2022",PT(S) - 20190401 - Outerwear - Female,Cardigan,8,55,0,7,6.87,0
"Jul 22, 2022",PT(S) - 202201 - Waffle,Waffle,5,40,0,6,2.2,0
"Jul 22, 2022",PT(S) - 20220214 - UV Protection,Kids,3,16,0,2,1.81,0
"Jul 22, 2022",PT(S) - 202104 - Kids,Kids Leggings & Tights,2,19,0,2,2.25,0
"Jul 22, 2022",PT(S) - Uniqlo Graphic Tee (UT),New York Weekend Trip (18/7),0,8,0,0,0,0
"Jul 22, 2022",PT(S) - 202108 - Men Underwear,Underwear,8,47,0,9,5.54,0
"Jul 22, 2022",PT(S) - 20220615 - E-Member Celebration,E-Members Celebration,0,0,0,3,0,0
"Jul 22, 2022",PT(S) - 20220706 - Genderless Collection,Unisex,43,467,0,49,56.53,0
"Jul 22, 2022",PT(S) - 202201 - Maternity,Leggings,2,43,0,2,0.81,0
"Jul 22, 2022",PT(S) - 202104 - Kids,Kids T shirt (boy),0,28,0,0,0,0
"Jul 22, 2022",PT(S) - 20190320 - Tops & Bottoms - Male (Hoodie/ Sweat Pants),Sweat Pants,2,31,0,2,0.75,0
"Jul 22, 2022",PT(S) - 20190401 - Outerwear - Female,Outerwear,8,69,0,8,2.19,0
"Jul 22, 2022",PT(S) - 20190320 - Tops & Bottoms - Female,T-shirt,30,204,0,32,15.19,0
"Jul 22, 2022",PT(S) - 202104 - Women Work wear,Dress,10,61,0,10,3.46,0
"Jul 22, 2022",PT(S) - 20210803 - Women Innerwear & Underwear,Women's Innerwear/femtech,5,95,0,5,12.23,0
"Jul 22, 2022",PT(S) - 202104 - Women Work wear,Accessories,19,170,0,19,12.79,0
"Jul 22, 2022",PT(S) - Test Dynamic Search Ads - Recommended Categories,dynamic search,48,530,0,8,28.26,0
"Jul 22, 2022",PT(S) - 202104 - Women Work wear,Work In Comfort,8,103,0,8,8.8,0
"Jul 22, 2022",PT(S) - 20210803 - Women Innerwear & Underwear,Bratop,2,34,0,2,2.73,0
"Jul 22, 2022",PT(S) - 20210102 - Airism - Male,Airism Tops,1,6,0,0,0.81,0
"Jul 22, 2022",PT(S) - 202201 - Linen,Dress,1,40,0,1,0.87,0
"Jul 22, 2022",PT(S) - 202104 - Lifewear,Lifewear,27,350,0,33,29.2165,0
"Jul 22, 2022",PT(S) - 20210102 - Airism - Male,Airism General,19,107,0,16,6.27,0
"Jul 22, 2022",PT(S) - 20220408 - Ramadan/Raya,Women,0,0,0,2,0,0
"Jul 22, 2022",PT(S) - [New Structure] Campaign 1: Branded,Main,0,0,0,7,0,0
"Jul 22, 2022",PT(S) - 20210803 - Women Innerwear & Underwear,Underwear,8,84,0,8,11.85,0
"Jul 22, 2022",PT(S) - 20200215 - SUW,Sport activities,16,246,0,15,10.56,0
"Jul 22, 2022",PT(S) - Uniqlo Graphic Tee (UT),UT Brands,1,7,0,2,1.87,0
"Jul 22, 2022",PT(S) - Uniqlo Graphic Tee (UT),Final Fantasy (1/8),0,0,0,1,0,0
"Jul 22, 2022",PT(S) - 202201 - Maternity,Dress,5,127,0,7,6.71,0
"Jul 22, 2022",PT(S) - 202104 - Kids,Kids Shorts & Pants,1,17,0,1,0.21,0
"Jul 22, 2022",PT(S) - 20220404 - Color Campaign,Women,19,244,0,18,35.129999,0
"Jul 22, 2022",PT(S) - [New Structure] Campaign 2: General,Item - Women,0,0,0,5,0,0
"Jul 22, 2022",PT(S) - 20220408 - Ramadan/Raya,Kids,0,0,0,1,0,0
"Jul 22, 2022",PT(S) - 202104 - Women Shoes,Women Shoes,7,133,0,3,13.38,0
"Jul 22, 2022",PT(S) - 20210102 - Airism - Female,Airism Innerwear & Underwear,4,44,0,9,0.07,0
"Jul 22, 2022",PT(S) - [New Structure] Campaign 1: Branded,Product name - AIRism,0,0,0,1,0,0
"Jul 22, 2022",PT(S) - Uniqlo Graphic Tee (UT),Disney Dearest Friends,11,93,0,10,14.31,0
"Jul 22, 2022",PT(S) - 20220510 - Hana Tajima,Women,0,0,0,1,0,0
"Jul 22, 2022",PT(S) - 20190308 - Branded Keywords,Branded (jacket),9,26,0,9,0.59,0
"Jul 22, 2022",PT(S) - 20220214 - UV Protection,Men,25,241,0,21,20.056304,0
"Jul 21, 2022",PT(S) - 20200215 - SUW,Sportswear,31,420,0,20,19.04,0
"Jul 21, 2022",PT(S) - 202201 - Maternity,PT(S) - 202201 - Maternity - dynamic ad group,0,1,0,0,0,0
"Jul 21, 2022",PT(S) - 202201 - Rayon,Blouse/Tunic,1,9,0,1,0.04,0
"Jul 21, 2022",PT(S) - 20210102 - Airism - Male,Airism General,15,106,0,14,5.74,0
"Jul 21, 2022",PT(S) - 20220214 - UV Protection,Men,17,195,0,10,13.1,0
"Jul 21, 2022",PT(S) - 202201 - Rayon,Shirt,0,7,0,0,0,0
"Jul 21, 2022",PT(S) - 202104 - Kids,Kids T shirt (boy),2,31,0,3,2.04,0
"Jul 21, 2022",PT(S) - 20210102 - Airism - Male,Airism Tops,2,5,0,0,1.9,0
"Jul 21, 2022",PT(S) - 20200215 - SUW,Sport activities,16,187,0,9,11.28,0
"Jul 21, 2022",PT(S) - 202104 - Kids,Kids Dress,1,19,0,1,0.27,0
"Jul 21, 2022",PT(S) - 20210803 - Heattech,Heat Tech,30,228,0,38,11.71,0
"Jul 21, 2022",PT(S) - 202104 - Kids,Kids Shorts & Pants,3,17,0,4,0.16,0
"Jul 21, 2022",PT(S) - 202104 - Men Workwear,Oxford shirt - Men,28,161,0,29,18.05,0
"Jul 21, 2022",PT(S) - [New Structure] Campaign 1: Branded,Main,0,0,0,3,0,0
"Jul 21, 2022",PT(S) - 20220404 - Color Campaign,Men,8,108,0,6,8.94,0
"Jul 21, 2022",PT(S) - 202201 - Maternity,Innerwear,3,42,0,3,1.37,0
"Jul 21, 2022",PT(S) - 202104 - Women Loungewear,Women Lounge Wear,29,316,0,33,20.544576,0
"Jul 21, 2022",PT(S) - 202104 - Women Work wear,Leggings,2,14,0,2,1.54,0
"Jul 21, 2022",PT(S) - 20190320 - Tops & Bottoms - Male (Hoodie/ Sweat Pants),Hoodie,14,128,0,19,9.9,0
"Jul 21, 2022",PT(S) - 202104 - Women Jeans [paused],Women Jeans,9,142,0,10,9.29,0
"Jul 21, 2022",PT(S) - 202201 - Maternity,Dress,14,148,0,15,13.51,0
"Jul 21, 2022",PT(S) - 20190308 - Branded Keywords,Branded (General),474,1765,6,556,204.86,1606.6
"Jul 21, 2022",PT(S) - 202104 - Kids,Kids Leggings & Tights,0,9,0,5,0,0
"Jul 21, 2022",PT(S) - 202104 - Women Work wear,Women Long Pants,4,86,0,6,0.53,0
"Jul 21, 2022",PT(S) - 202201 - Rayon,Pajamas,0,1,0,0,0,0
"Jul 21, 2022",PT(S) - 202201 - Rayon,Dress,0,1,0,0,0,0
"Jul 21, 2022",PT(S) - 202104 - Women Work wear,Dress,0,56,0,0,0,0
"Jul 21, 2022",PT(S) - 202104 - Lifewear,Lifewear,37,495,0,57,30.43,0
"Jul 21, 2022",PT(S) - 20190401 - Outerwear - Female,Jacket,18,143,0,18,9.61,0
"Jul 21, 2022",PT(S) - 20190401 - Outerwear - Female,Parkas,3,26,0,5,0.6,0
"Jul 21, 2022",PT(S) - 20210803 - Women Innerwear & Underwear,Bratop,1,18,0,1,6.07,0
"Jul 21, 2022",PT(S) - 20220706 - Genderless Collection,Unisex,46,497,0,23,58.94,0
"Jul 21, 2022",PT(S) - 20210102 - Airism - Female,Airism Innerwear & Underwear,13,51,0,14,9.83,0
"Jul 21, 2022",PT(S) - 20220706 - Women Jeans,Women,60,1482,0,36,200.323136,0
"Jul 21, 2022",PT(S) - 20210102 - Airism - Male,Airism Bedding,3,8,0,0,4.6,0
"Jul 21, 2022",PT(S) - 20190320 - Tops & Bottoms - Male (Hoodie/ Sweat Pants),Sweat Pants,5,18,0,5,1.45,0
"Jul 21, 2022",PT(S) - 202104 - Women Work wear,Ankle & Cropped pants,5,29,0,5,2.85,0
"Jul 21, 2022",PT(S) - 20220404 - Color Campaign,Kids,1,8,0,2,4.5,0
"Jul 21, 2022",PT(S) - 20190401 - Outerwear - Female,Cardigan,7,57,0,8,5.49,0
"Jul 21, 2022",PT(S) - Uniqlo Graphic Tee (UT),New York Weekend Trip (18/7),1,13,0,1,0.82,0
"Jul 21, 2022",PT(S) - 202203 - Kids & Baby Collection,Kids,4,71,0,4,3.97,0
"Jul 21, 2022",PT(S) - 202201 - Linen,Shirt & Blouse,7,127,0,8,2.92,0
"Jul 21, 2022",PT(S) - [New Structure] Campaign 1: Branded,Product name - Lifewear,0,0,0,2,0,0
"Jul 21, 2022",PT(S) - 202104 - Men Workwear,Kando Pants - Men,0,13,0,0,0,0
"Jul 21, 2022",PT(S) - 20220214 - UV Protection,Women,25,208,0,20,23.19,0
"Jul 21, 2022",PT(S) - 20210803 - Women Innerwear & Underwear,Bra,17,354,0,16,18.1,0
"Jul 21, 2022",PT(S) - 202201 - Linen,Dress,2,30,0,2,1.85,0
"Jul 21, 2022",PT(S) - 202104 - Men Workwear,Work In Comfort,14,185,0,18,13.71,0
"Jul 21, 2022",PT(S) - 20190308 - Branded Keywords,Branded (woman),0,2,0,0,0,0
"Jul 21, 2022",PT(S) - Uniqlo Graphic Tee (UT),Final Fantasy (1/8),0,0,0,1,0,0
"Jul 21, 2022",PT(S) - 202201 - Maternity,Leggings,6,54,0,8,2.78,0
"Jul 21, 2022",PT(S) - [New Structure] Campaign 1: Branded,Item category,0,0,0,1,0,0
"Jul 21, 2022",PT(S) - 20190401 - Outerwear - Female,Outerwear,9,60,0,10,7.09,0
"Jul 21, 2022",PT(S) - 20220404 - Color Campaign,Women,16,203,0,17,30.82,0
"Jul 21, 2022",PT(S) - 202104 - Kids,Kids T shirt (girl),6,176,0,7,8.2,0
"Jul 21, 2022",PT(S) - 202104 - Women Work wear,Shirt & Blouses,1,20,0,1,0.04,0
"Jul 21, 2022",PT(S) - Uniqlo Graphic Tee (UT),Spy x Family (run until 14 Sep),67,453,0,63,34.88,0
"Jul 21, 2022",PT(S) - [New Structure] Campaign 3: Seasonal,Father's Day,0,0,0,1,0,0
"Jul 21, 2022",PT(S) - 202108 - Men Underwear,Underwear,1,38,0,0,0.36,0
"Jul 21, 2022",PT(S) - 20210102 - Airism - Male,Airism Underwear,1,9,0,0,0.01,0
"Jul 21, 2022",PT(S) - 202104 - Women Work wear,Accessories,13,133,0,14,11.45,0
"Jul 21, 2022",PT(S) - 20220706 - Men Jeans,Men,96,2218,0,69,184.12,0
"Jul 21, 2022",PT(S) - Uniqlo Graphic Tee (UT),Peace For All,7,50,0,9,3.56,0
"Jul 21, 2022",PT(S) - [New Structure] Campaign 2: General,Item - Women,0,0,0,1,0,0
"Jul 21, 2022",PT(S) - 20190320 - Tops & Bottoms - Female,T-shirt,37,273,0,37,27.16,0
"Jul 21, 2022",PT(S) - 202104 - Women Work wear,Work In Comfort,19,133,0,27,15.799712,0
"Jul 21, 2022",PT(S) - 20210803 - Women Innerwear & Underwear,Underwear,1,98,0,3,0.82,0
"Jul 21, 2022",PT(S) - 20190308 - Branded Keywords,Branded (men),5,20,0,7,1.21,0
"Jul 21, 2022",PT(S) - Uniqlo Graphic Tee (UT),The Brands Guitar,1,17,0,0,0.02,0
"Jul 21, 2022",PT(S) - 202203 - Kids & Baby Collection,Baby,11,143,0,10,9.67,0
"Jul 21, 2022",PT(S) - [New Structure] Campaign 1: Branded,Product name - Heattech,0,0,0,1,0,0
"Jul 21, 2022",PT(S) - 20210102 - Airism - Female,Airism Bedding,0,4,0,0,0,0
"Jul 21, 2022",PT(S) - 20190320 - Tops & Bottoms - Female,Hoodie,8,68,0,7,2.18,0
"Jul 21, 2022",PT(S) - [New Structure] Campaign 2: General,Category Item - Women,0,0,0,1,0,0
"Jul 21, 2022",PT(S) - 202201 - Waffle,Waffle,2,44,0,2,2.09,0
"Jul 21, 2022",PT(S) - Test Dynamic Search Ads - Recommended Categories,dynamic search,73,522,0,12,48.69,0
"Jul 21, 2022",PT(S) - 202104 - Women Shoes,Women Shoes,11,127,0,4,54.11,0
"Jul 21, 2022",PT(S) - 20190401 - Outerwear - Female,Coat,1,62,0,2,0.34,0
"Jul 21, 2022",PT(S) - Uniqlo Graphic Tee (UT),UT Brands,0,4,0,0,0,0
"Jul 21, 2022",PT(S) - 20190320 - Tops & Bottoms - Female,Sweat Pants,3,23,0,4,0.77,0
"Jul 21, 2022",PT(S) - 20190809 - Extra Size - Female,Extra Sizes,1,11,0,1,1.58,0
"Jul 21, 2022",PT(S) - 20190308 - Branded Keywords,Branded (jacket),12,43,0,9,1.68,0
"Jul 21, 2022",PT(S) - Uniqlo Graphic Tee (UT),Pokemon,6,38,0,5,1.87,0
"Jul 21, 2022",PT(S) - 20210102 - Airism - Female,Airism General,5,78,0,7,2.65,0
"Jul 21, 2022",PT(S) - Uniqlo Graphic Tee (UT),THE LOUVRE X YU NAGABA,0,0,0,1,0,0
"Jul 21, 2022",PT(S) - 20210803 - Women Innerwear & Underwear,Women's Innerwear/femtech,5,71,0,6,6.78,0
"Jul 21, 2022",PT(S) - 20210102 - Airism - Female,Airism Tops,2,2,0,0,1.28,0
"Jul 21, 2022",PT(S) - 202201 - Linen,Pants & Shorts,6,41,0,6,17.05,0
"Jul 21, 2022",PT(S) - 202111 - Competitor Brands,Competitors,0,0,0,5,0,0
"Jul 21, 2022",PT(S) - 20220214 - UV Protection,Kids,0,13,0,0,0,0
"Jul 21, 2022",PT(S) - 20190401 - Outerwear - Male,Parkas,8,56,0,7,5.94,0
"Jul 21, 2022",PT(S) - Uniqlo Graphic Tee (UT),Disney Dearest Friends,9,91,0,8,4.18,0
"Jul 21, 2022",PT(S) - 20220615 - E-Member Celebration,E-Members Celebration,0,0,0,1,0,0
"Jul 21, 2022",PT(S) - 20190320 - Tops & Bottoms - Female,Skirt,2,27,0,2,0.79,0
"Jul 21, 2022",PT(S) - [New Structure] Campaign 3: Seasonal,MPJ (Mame Kurogouchi),0,0,0,1,0,0
"Jul 20, 2022",PT(S) - Uniqlo Graphic Tee (UT),Spy x Family (run until 14 Sep),91,578,0,5,44.828816,0
"Jul 20, 2022",PT(S) - 20210803 - Women Innerwear & Underwear,Women's Innerwear/femtech,1,59,0,1,0.21,0
"Jul 20, 2022",PT(S) - Uniqlo Graphic Tee (UT),Pokemon,2,37,0,0,2.32,0
"Jul 20, 2022",PT(S) - [New Structure] Campaign 1: Branded,Item category,0,0,0,1,0,0
